,KM_estimate,timeline,Arm,Event
191,0.00042514747441080303,0.0659602789005638,Inclisiran,IscStroke
192,0.00042514747441080303,0.066641470612556,Inclisiran,IscStroke
193,0.00042514747441080303,0.0666911435425455,Inclisiran,IscStroke
194,0.00042514747441080303,0.0669586510557193,Inclisiran,IscStroke
195,0.00042514747441080303,0.0677328447444447,Inclisiran,IscStroke
196,0.0004300354666091355,0.0677720623073382,Inclisiran,IscStroke
197,0.0004300354666091355,0.0681632344379913,Inclisiran,IscStroke
198,0.00043492348270890435,0.0685233042564704,Inclisiran,IscStroke
199,0.00043492348270890435,0.0685873792199703,Inclisiran,IscStroke
200,0.00043492348270890435,0.0687668382394914,Inclisiran,IscStroke
201,0.00043492348270890435,0.0691151503947796,Inclisiran,IscStroke
202,0.00043492348270890435,0.069506530864164,Inclisiran,IscStroke
203,0.00043981159442496587,0.0706304666887481,Inclisiran,IscStroke
204,0.00043981159442496587,0.0714499542155583,Inclisiran,IscStroke
205,0.0004446997300441291,0.071743380580143,Inclisiran,IscStroke
206,0.0004446997300441291,0.0718649424125638,Inclisiran,IscStroke
207,0.0004446997300441291,0.0719940928069382,Inclisiran,IscStroke
208,0.00044958791347371463,0.0722022855384068,Inclisiran,IscStroke
209,0.00044958791347371463,0.0724629141058733,Inclisiran,IscStroke
210,0.00044958791347371463,0.0733070872295025,Inclisiran,IscStroke
211,0.00044958791347371463,0.0737399462539513,Inclisiran,IscStroke
212,0.00044958791347371463,0.0746910104816652,Inclisiran,IscStroke
213,0.00044958791347371463,0.0748421502283585,Inclisiran,IscStroke
214,0.00044958791347371463,0.074856795471054,Inclisiran,IscStroke
215,0.00045447624033678746,0.0750105438476645,Inclisiran,IscStroke
216,0.00045447624033678746,0.0757853641884032,Inclisiran,IscStroke
217,0.0004593645911069588,0.076176097622399,Inclisiran,IscStroke
218,0.0004642529418777963,0.0769364122239728,Inclisiran,IscStroke
219,0.0004642529418777963,0.0770655890489962,Inclisiran,IscStroke
220,0.0004642529418777963,0.0771070964057592,Inclisiran,IscStroke
221,0.00046914134046394107,0.0776921336000874,Inclisiran,IscStroke
222,0.00046914134046394107,0.0784430544330508,Inclisiran,IscStroke
223,0.00046914134046394107,0.0787015844397191,Inclisiran,IscStroke
224,0.00046914134046394107,0.0790190336175636,Inclisiran,IscStroke
225,0.00047402981077360185,0.0790975097343242,Inclisiran,IscStroke
226,0.00047402981077360185,0.0794233669248741,Inclisiran,IscStroke
227,0.00047402981077360185,0.0795606605249801,Inclisiran,IscStroke
228,0.00047891832889990216,0.0801516142919673,Inclisiran,IscStroke
229,0.00047891832889990216,0.0803597532084421,Inclisiran,IscStroke
230,0.00048380687093507735,0.0808272345935782,Inclisiran,IscStroke
231,0.00048380687093507735,0.0809435348579355,Inclisiran,IscStroke
232,0.00048380687093507735,0.081677124828738,Inclisiran,IscStroke
233,0.0004886954607888905,0.08186993279049,Inclisiran,IscStroke
234,0.0004935840506449241,0.0820984689571458,Inclisiran,IscStroke
235,0.0004935840506449241,0.0823056622046704,Inclisiran,IscStroke
236,0.0004935840506449241,0.0829981899164071,Inclisiran,IscStroke
237,0.0004935840506449241,0.0848384837433488,Inclisiran,IscStroke
238,0.0004984727122303578,0.0854079805886702,Inclisiran,IscStroke
239,0.0005033613738169018,0.0868590330231138,Inclisiran,IscStroke
240,0.0005033613738169018,0.0878682631394681,Inclisiran,IscStroke
241,0.0005033613738169018,0.0882782700839429,Inclisiran,IscStroke
242,0.0005033613738169018,0.0883637511896716,Inclisiran,IscStroke
243,0.000508250107137953,0.0897566360504258,Inclisiran,IscStroke
244,0.0005131388404590043,0.0898414223301511,Inclisiran,IscStroke
245,0.0005131388404590043,0.0901670048918242,Inclisiran,IscStroke
246,0.0005180275976931492,0.0902686057800127,Inclisiran,IscStroke
247,0.0005229163549247406,0.0903605139270227,Inclisiran,IscStroke
248,0.0005278051121571092,0.0910753699540225,Inclisiran,IscStroke
249,0.0005278051121571092,0.0914976013000108,Inclisiran,IscStroke
250,0.0005326938933030156,0.0919463176078399,Inclisiran,IscStroke
251,0.0005375826744472567,0.0935911871894091,Inclisiran,IscStroke
252,0.0005375826744472567,0.0940516332627473,Inclisiran,IscStroke
253,0.0005424714795058128,0.0943046880199858,Inclisiran,IscStroke
254,0.0005424714795058128,0.0948029931388984,Inclisiran,IscStroke
255,0.0005424714795058128,0.0948815663146267,Inclisiran,IscStroke
256,0.0005424714795058128,0.0951091891115785,Inclisiran,IscStroke
257,0.0005473603563053153,0.095172799047455,Inclisiran,IscStroke
258,0.000552249233105151,0.0958678642478803,Inclisiran,IscStroke
259,0.0005571381099048756,0.0964220268530802,Inclisiran,IscStroke
260,0.0005571381099048756,0.0965875766595982,Inclisiran,IscStroke
261,0.0005571381099048756,0.0972658800914663,Inclisiran,IscStroke
262,0.0005620270345342293,0.0975475962950608,Inclisiran,IscStroke
263,0.0005669159591626949,0.0976064399879421,Inclisiran,IscStroke
264,0.0005669159591626949,0.0980170999356077,Inclisiran,IscStroke
265,0.0005718049077074738,0.0982591283710049,Inclisiran,IscStroke
266,0.0005766938562504764,0.0982731052320338,Inclisiran,IscStroke
267,0.0005815828047951443,0.098642419771693,Inclisiran,IscStroke
268,0.0005815828047951443,0.0987824658763392,Inclisiran,IscStroke
269,0.0005815828047951443,0.0992233603803536,Inclisiran,IscStroke
270,0.0005815828047951443,0.0997429383501152,Inclisiran,IscStroke
271,0.0005864718250871981,0.1000106283626957,Inclisiran,IscStroke
272,0.0005913608453795849,0.1000208640512663,Inclisiran,IscStroke
273,0.0005962498656723048,0.1000671511970929,Inclisiran,IscStroke
274,0.0005962498656723048,0.1008882361790575,Inclisiran,IscStroke
275,0.0005962498656723048,0.1010588571572684,Inclisiran,IscStroke
276,0.0005962498656723048,0.1015535543711379,Inclisiran,IscStroke
277,0.000601138957715186,0.1018829484711076,Inclisiran,IscStroke
278,0.0006060280497588444,0.1025271091727097,Inclisiran,IscStroke
279,0.0006060280497588444,0.1025847427533785,Inclisiran,IscStroke
280,0.0006060280497588444,0.1028699069951044,Inclisiran,IscStroke
281,0.0006109171896396814,0.1042632438301421,Inclisiran,IscStroke
282,0.0006109171896396814,0.1042817250281724,Inclisiran,IscStroke
283,0.0006158063534384972,0.1047845640747773,Inclisiran,IscStroke
284,0.0006206955172368689,0.1048064163273113,Inclisiran,IscStroke
285,0.0006255846810343524,0.1051022174117496,Inclisiran,IscStroke
286,0.0006255846810343524,0.1054357912112728,Inclisiran,IscStroke
287,0.0006304738687504807,0.1055744753706538,Inclisiran,IscStroke
288,0.0006353630564687185,0.1056594373881248,Inclisiran,IscStroke
289,0.0006353630564687185,0.1060699569529423,Inclisiran,IscStroke
290,0.0006353630564687185,0.1064687185923679,Inclisiran,IscStroke
291,0.0006353630564687185,0.1071718063566818,Inclisiran,IscStroke
292,0.0006353630564687185,0.1074487353400314,Inclisiran,IscStroke
293,0.0006402523398659765,0.1083642939672445,Inclisiran,IscStroke
294,0.0006402523398659765,0.1086579770922317,Inclisiran,IscStroke
295,0.0006402523398659765,0.1093546106497509,Inclisiran,IscStroke
296,0.0006451416711039659,0.1097585914595617,Inclisiran,IscStroke
297,0.0006451416711039659,0.1099687395008534,Inclisiran,IscStroke
298,0.0006500310262611553,0.1105494941528646,Inclisiran,IscStroke
299,0.0006500310262611553,0.1111161451253041,Inclisiran,IscStroke
300,0.0006549204053403201,0.1112592746735094,Inclisiran,IscStroke
301,0.0006598097844202622,0.1113841340817907,Inclisiran,IscStroke
302,0.0006598097844202622,0.11142221779268,Inclisiran,IscStroke
303,0.0006598097844202622,0.1117237925725117,Inclisiran,IscStroke
304,0.0006646992113453765,0.1120359821489564,Inclisiran,IscStroke
305,0.0006695886382684924,0.112496114875353,Inclisiran,IscStroke
306,0.0006695886382684924,0.1126684246650076,Inclisiran,IscStroke
307,0.0006744780891151381,0.1128794293534992,Inclisiran,IscStroke
308,0.000679367539962783,0.1132898093058378,Inclisiran,IscStroke
309,0.0006842569908093177,0.1133161852836501,Inclisiran,IscStroke
310,0.0006891464416562965,0.1134787711477861,Inclisiran,IscStroke
311,0.0006891464416562965,0.1136539409982117,Inclisiran,IscStroke
312,0.0006940359164269161,0.1140978170916814,Inclisiran,IscStroke
313,0.0006989253911973137,0.114384038737765,Inclisiran,IscStroke
314,0.0006989253911973137,0.1144938231006963,Inclisiran,IscStroke
315,0.0006989253911973137,0.1150757981099444,Inclisiran,IscStroke
