x,y,Arm
0.970000000000001,0.0306864054202953,FOURIER-evolocumab
0.980000000000001,0.0310736445262115,FOURIER-evolocumab
0.990000000000001,0.0313431348003652,FOURIER-evolocumab
1,0.0313431348003652,FOURIER-evolocumab
1.01,0.031490484392534,FOURIER-evolocumab
1.02,0.0317799004345637,FOURIER-evolocumab
1.03,0.0323077047134729,FOURIER-evolocumab
1.04,0.03253104376971,FOURIER-evolocumab
1.05,0.0329571559508209,FOURIER-evolocumab
1.06,0.0330599489051162,FOURIER-evolocumab
1.07,0.0332007240669387,FOURIER-evolocumab
1.08,0.033455440238032,FOURIER-evolocumab
1.09,0.0337969904710163,FOURIER-evolocumab
1.1,0.034000651180268,FOURIER-evolocumab
1.11,0.0342986321136667,FOURIER-evolocumab
1.12,0.0345333926838297,FOURIER-evolocumab
1.13,0.0348342507323113,FOURIER-evolocumab
1.14,0.0349209607918168,FOURIER-evolocumab
1.15,0.0352754404207247,FOURIER-evolocumab
1.16,0.0358491802214799,FOURIER-evolocumab
1.17,0.0361139610574068,FOURIER-evolocumab
1.18,0.0363018350614358,FOURIER-evolocumab
1.19,0.0363018350614358,FOURIER-evolocumab
1.2,0.0364352645247537,FOURIER-evolocumab
1.21,0.0366614075632975,FOURIER-evolocumab
1.22,0.0368250713071797,FOURIER-evolocumab
1.23,0.0370112194113189,FOURIER-evolocumab
1.24,0.0372047633556973,FOURIER-evolocumab
1.25,0.0373825647564052,FOURIER-evolocumab
1.26,0.0375627027053063,FOURIER-evolocumab
1.27,0.037927866349237,FOURIER-evolocumab
1.28,0.0379550907228455,FOURIER-evolocumab
1.29,0.0382415266845515,FOURIER-evolocumab
1.3,0.0383543670262273,FOURIER-evolocumab
1.31,0.0387171270969298,FOURIER-evolocumab
1.32,0.0391003236548873,FOURIER-evolocumab
1.33,0.0391725127878741,FOURIER-evolocumab
1.34,0.0394760421174776,FOURIER-evolocumab
1.35,0.039869676581259,FOURIER-evolocumab
1.36,0.039869676581259,FOURIER-evolocumab
1.37,0.0402271226868632,FOURIER-evolocumab
1.38,0.0405204552072504,FOURIER-evolocumab
1.39,0.0412699953023104,FOURIER-evolocumab
1.4,0.0412699953023104,FOURIER-evolocumab
1.41,0.0417366506471034,FOURIER-evolocumab
1.42,0.0417366506471034,FOURIER-evolocumab
1.43,0.042328461268821,FOURIER-evolocumab
1.44,0.042328461268821,FOURIER-evolocumab
1.45,0.042328461268821,FOURIER-evolocumab
1.46,0.0424395649053549,FOURIER-evolocumab
1.47,0.0426097187236392,FOURIER-evolocumab
1.48,0.0430559171424905,FOURIER-evolocumab
