x,y,Arm
1.83,0.0679244977560892,FOURIER-evolocumab
1.84,0.0679244977560892,FOURIER-evolocumab
1.85,0.0682232805109758,FOURIER-evolocumab
1.86,0.0682232805109758,FOURIER-evolocumab
1.87,0.0683193875303387,FOURIER-evolocumab
1.88,0.0684763213168917,FOURIER-evolocumab
1.89,0.0688225067787822,FOURIER-evolocumab
1.9,0.0688305623948813,FOURIER-evolocumab
1.91,0.0689960024681943,FOURIER-evolocumab
1.92,0.0690038607260579,FOURIER-evolocumab
1.93,0.0693170793304618,FOURIER-evolocumab
1.94,0.0697071199263824,FOURIER-evolocumab
1.95,0.069893403244239,FOURIER-evolocumab
1.96,0.0702282254942332,FOURIER-evolocumab
1.97,0.0704384805600082,FOURIER-evolocumab
1.98,0.0706041481062446,FOURIER-evolocumab
1.99,0.0711150782721017,FOURIER-evolocumab
2,0.0715099270086331,FOURIER-evolocumab
2.01,0.0718557009670469,FOURIER-evolocumab
2.02,0.0718679538742657,FOURIER-evolocumab
2.03,0.0720230211452376,FOURIER-evolocumab
2.04,0.0725302144926283,FOURIER-evolocumab
2.05,0.0728545307658217,FOURIER-evolocumab
2.06,0.0730208239833969,FOURIER-evolocumab
2.07,0.0730546940190707,FOURIER-evolocumab
2.08,0.0735274338062618,FOURIER-evolocumab
2.09,0.0738736363191847,FOURIER-evolocumab
2.1,0.0739670522524529,FOURIER-evolocumab
2.11,0.0739727939154105,FOURIER-evolocumab
2.12,0.0740358870660736,FOURIER-evolocumab
2.13,0.074663934782578,FOURIER-evolocumab
2.14,0.0748945219850057,FOURIER-evolocumab
2.15,0.0755739018097575,FOURIER-evolocumab
2.16,0.0758354265008103,FOURIER-evolocumab
2.17,0.0762099771792884,FOURIER-evolocumab
2.18,0.0768590476777256,FOURIER-evolocumab
2.19,0.077515411185111,FOURIER-evolocumab
2.2,0.0780173897249054,FOURIER-evolocumab
2.21,0.0783319776337441,FOURIER-evolocumab
2.22,0.0788487193086481,FOURIER-evolocumab
2.23,0.0791747556493219,FOURIER-evolocumab
2.24,0.0792504376863873,FOURIER-evolocumab
2.25,0.0795117592901837,FOURIER-evolocumab
2.26,0.0798411979455797,FOURIER-evolocumab
2.27,0.0801690345733271,FOURIER-evolocumab
2.27999999999999,0.0803777403444486,FOURIER-evolocumab
2.29,0.080528477320024,FOURIER-evolocumab
2.29999999999999,0.0808729805866735,FOURIER-evolocumab
2.30999999999999,0.0813400425655843,FOURIER-evolocumab
2.31999999999999,0.0816759926518166,FOURIER-evolocumab
2.32999999999999,0.0823695096317504,FOURIER-evolocumab
2.33999999999999,0.0831696243478076,FOURIER-evolocumab
2.34999999999999,0.0838171377932655,FOURIER-evolocumab
2.35999999999999,0.0839164710944461,FOURIER-evolocumab
2.36999999999999,0.083922695537708,FOURIER-evolocumab
2.37999999999999,0.0839992442687249,FOURIER-evolocumab
2.38999999999999,0.0842179352458348,FOURIER-evolocumab
2.39999999999999,0.0847370299338106,FOURIER-evolocumab
2.40999999999999,0.0852416871639503,FOURIER-evolocumab
2.41999999999999,0.0854556417458231,FOURIER-evolocumab
2.42999999999999,0.0859591585770468,FOURIER-evolocumab
2.43999999999999,0.0866415407799391,FOURIER-evolocumab
2.44999999999999,0.0872805111340542,FOURIER-evolocumab
2.45999999999999,0.0877732514955309,FOURIER-evolocumab
2.46999999999999,0.0877732514955309,FOURIER-evolocumab
2.47999999999999,0.0877732514955309,FOURIER-evolocumab
2.48999999999999,0.0877732514955309,FOURIER-evolocumab
2.49999999999999,0.0877732514955309,FOURIER-evolocumab
2.50999999999999,0.0877732514955309,FOURIER-evolocumab
2.51999999999999,0.0877732514955309,FOURIER-evolocumab
2.52999999999999,0.0877732514955309,FOURIER-evolocumab
2.53999999999999,0.0877732514955309,FOURIER-evolocumab
2.54999999999999,0.0877732514955309,FOURIER-evolocumab
2.55999999999999,0.0877776600345559,FOURIER-evolocumab
2.56999999999999,0.0880587923134811,FOURIER-evolocumab
2.57999999999999,0.0882349781251734,FOURIER-evolocumab
2.58999999999999,0.0890593180052938,FOURIER-evolocumab
2.59999999999999,0.0897392312625105,FOURIER-evolocumab
2.60999999999999,0.0910130395482586,FOURIER-evolocumab
2.61999999999999,0.0912966638380543,FOURIER-evolocumab
2.62999999999999,0.0916503887450818,FOURIER-evolocumab
2.63999999999999,0.091915399315877,FOURIER-evolocumab
2.64999999999999,0.0920945159274659,FOURIER-evolocumab
2.65999999999999,0.0921016583941181,FOURIER-evolocumab
2.66999999999999,0.0921021194631781,FOURIER-evolocumab
2.67999999999999,0.0921021194631781,FOURIER-evolocumab
2.68999999999999,0.0921021194631781,FOURIER-evolocumab
2.69999999999999,0.0926796781077849,FOURIER-evolocumab
2.70999999999999,0.0928616447884111,FOURIER-evolocumab
2.71999999999999,0.0933885716228162,FOURIER-evolocumab
2.72999999999999,0.0933885716228162,FOURIER-evolocumab
2.73999999999999,0.0933885716228162,FOURIER-evolocumab
2.74999999999998,0.0933904505406912,FOURIER-evolocumab
2.75999999999999,0.0934870632891133,FOURIER-evolocumab
2.76999999999998,0.0940775317547879,FOURIER-evolocumab
2.77999999999998,0.0945482175419796,FOURIER-evolocumab
2.78999999999998,0.0948175559995676,FOURIER-evolocumab
2.79999999999998,0.0948291253015517,FOURIER-evolocumab
2.80999999999998,0.0948298833022225,FOURIER-evolocumab
2.81999999999998,0.0948299302642977,FOURIER-evolocumab
2.82999999999998,0.0948299311758709,FOURIER-evolocumab
2.83999999999998,0.0948299311758709,FOURIER-evolocumab
2.84999999999998,0.0948299311758709,FOURIER-evolocumab
2.85999999999998,0.0948299311758709,FOURIER-evolocumab
2.86999999999998,0.0948671553772582,FOURIER-evolocumab
2.87999999999998,0.095865288668095,FOURIER-evolocumab
2.88999999999998,0.0977843575533314,FOURIER-evolocumab
2.89999999999998,0.0986682282269034,FOURIER-evolocumab
2.90999999999998,0.0988371093634539,FOURIER-evolocumab
2.91999999999998,0.0988409360791971,FOURIER-evolocumab
2.92999999999998,0.0988603121594317,FOURIER-evolocumab
2.93999999999998,0.100811504281192,FOURIER-evolocumab
2.94999999999998,0.102,FOURIER-evolocumab
0,0,FOURIER-placebo
0.01,0.0013055286552436,FOURIER-placebo
0.02,0.00147900100196581,FOURIER-placebo
0.03,0.00198607169606108,FOURIER-placebo
0.0399999999999999,0.00272447871494595,FOURIER-placebo
0.05,0.00307379448167266,FOURIER-placebo
0.0600000000000001,0.00360923194575866,FOURIER-placebo
0.07,0.00416799977231394,FOURIER-placebo
0.08,0.00494007005687268,FOURIER-placebo
0.09,0.00527106081292384,FOURIER-placebo
0.0999999999999999,0.00606556902798881,FOURIER-placebo
0.11,0.00645213469144866,FOURIER-placebo
0.12,0.00733940498391048,FOURIER-placebo
0.13,0.00785836051387803,FOURIER-placebo
0.14,0.00836392168943449,FOURIER-placebo
0.15,0.00920685944749153,FOURIER-placebo
0.16,0.0094632171189619,FOURIER-placebo
0.17,0.00977746779162641,FOURIER-placebo
0.18,0.0103736120177395,FOURIER-placebo
0.19,0.0109991873374793,FOURIER-placebo
0.2,0.0112212155078708,FOURIER-placebo
0.21,0.0115955722295138,FOURIER-placebo
0.22,0.0121918061795064,FOURIER-placebo
0.23,0.0126146699769326,FOURIER-placebo
0.24,0.0134691903733977,FOURIER-placebo
0.25,0.0138954346288877,FOURIER-placebo
0.26,0.0144390434334769,FOURIER-placebo
0.27,0.0152662436106646,FOURIER-placebo
0.28,0.0156025602128076,FOURIER-placebo
0.29,0.0157742831130994,FOURIER-placebo
0.3,0.0164368764422243,FOURIER-placebo
0.31,0.0167600874328923,FOURIER-placebo
0.32,0.0170421023210894,FOURIER-placebo
0.33,0.0170567297684605,FOURIER-placebo
0.34,0.0170584128884143,FOURIER-placebo
0.35,0.0170584128884143,FOURIER-placebo
0.36,0.0170584128884143,FOURIER-placebo
0.37,0.017318857322663,FOURIER-placebo
0.38,0.0177797858861038,FOURIER-placebo
0.39,0.0181125529512115,FOURIER-placebo
0.4,0.0187726207628821,FOURIER-placebo
0.41,0.0194489871672124,FOURIER-placebo
0.42,0.0197689541700666,FOURIER-placebo
0.43,0.0209070176329823,FOURIER-placebo
0.44,0.0215449198440149,FOURIER-placebo
0.45,0.0217280653093963,FOURIER-placebo
0.46,0.0220741999560877,FOURIER-placebo
0.47,0.02290720316825,FOURIER-placebo
0.48,0.0234508889475239,FOURIER-placebo
0.49,0.0239781652754704,FOURIER-placebo
0.5,0.0243760208295353,FOURIER-placebo
0.51,0.0247165049278792,FOURIER-placebo
0.52,0.0251836127784707,FOURIER-placebo
0.53,0.0255495872975018,FOURIER-placebo
0.54,0.0258639102354124,FOURIER-placebo
0.55,0.0263744243237269,FOURIER-placebo
0.56,0.027021884569535,FOURIER-placebo
0.57,0.0272255653454312,FOURIER-placebo
0.58,0.0277801294453467,FOURIER-placebo
0.59,0.0286243932760047,FOURIER-placebo
0.6,0.0289299202816541,FOURIER-placebo
0.61,0.0296630506471615,FOURIER-placebo
0.62,0.03007495931329,FOURIER-placebo
0.63,0.0304590125713906,FOURIER-placebo
0.64,0.0309844769448255,FOURIER-placebo
0.65,0.0313123274631068,FOURIER-placebo
0.66,0.0317892402238138,FOURIER-placebo
0.67,0.0318120785354693,FOURIER-placebo
0.68,0.0323073967123891,FOURIER-placebo
0.69,0.0328069968979641,FOURIER-placebo
0.7,0.0331478143681246,FOURIER-placebo
0.71,0.0338053580313952,FOURIER-placebo
0.72,0.0342468143759749,FOURIER-placebo
0.73,0.0349654582973992,FOURIER-placebo
0.740000000000001,0.0356091116840914,FOURIER-placebo
0.75,0.0360271332014303,FOURIER-placebo
0.760000000000001,0.0363179849828675,FOURIER-placebo
0.77,0.0369092073774964,FOURIER-placebo
0.780000000000001,0.0375441789279814,FOURIER-placebo
0.79,0.0380381402344289,FOURIER-placebo
0.800000000000001,0.0385393674541198,FOURIER-placebo
0.81,0.0388875735669637,FOURIER-placebo
0.820000000000001,0.0390624051027956,FOURIER-placebo
0.83,0.0395521354462762,FOURIER-placebo
0.84,0.0401008136527771,FOURIER-placebo
0.85,0.0409091316488683,FOURIER-placebo
0.860000000000001,0.0414042290824369,FOURIER-placebo
0.87,0.0419064784102683,FOURIER-placebo
0.880000000000001,0.0423233744778007,FOURIER-placebo
0.89,0.0432725661960992,FOURIER-placebo
0.900000000000001,0.0439314474663774,FOURIER-placebo
0.91,0.0448279924695557,FOURIER-placebo
0.920000000000001,0.0451286664178646,FOURIER-placebo
0.93,0.0454522996010105,FOURIER-placebo
0.94,0.0461135215318475,FOURIER-placebo
0.950000000000001,0.0461312368717164,FOURIER-placebo
0.960000000000001,0.0461371561470396,FOURIER-placebo
0.97,0.0463014546095865,FOURIER-placebo
0.980000000000001,0.0466457052952943,FOURIER-placebo
0.990000000000001,0.04701562819906,FOURIER-placebo
1,0.0474673820773836,FOURIER-placebo
1.01,0.0478003572687148,FOURIER-placebo
1.02,0.0480438473042848,FOURIER-placebo
1.03,0.0484724273148697,FOURIER-placebo
1.04,0.0489596018989909,FOURIER-placebo
1.05,0.0493737094526609,FOURIER-placebo
1.06,0.0496009129933255,FOURIER-placebo
1.07,0.050094898080391,FOURIER-placebo
1.08,0.0506176155595091,FOURIER-placebo
1.09,0.0512754544995569,FOURIER-placebo
1.1,0.0517741658550658,FOURIER-placebo
1.11,0.0522766629380085,FOURIER-placebo
1.12,0.0526198069358639,FOURIER-placebo
1.13,0.0532571709405019,FOURIER-placebo
1.14,0.05383526278713,FOURIER-placebo
1.15,0.0541272676441267,FOURIER-placebo
1.16,0.0545616766563558,FOURIER-placebo
