timeline,KM_estimate,Arm,Origin,Event
1.81,0.0141305409919007,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.82,0.014214613109708,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.83,0.0143147778214743,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.84,0.014489161248214,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.85,0.014489161248214,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.86,0.014489161248214,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.87,0.014489161248214,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.88,0.0145339359052695,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.89,0.0147125114046497,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.9,0.0148662792230541,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.91,0.0149080643569805,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.92,0.015012775844242,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.93,0.0150476464553799,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.94,0.0150765686865275,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.95,0.0151490636306576,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.96,0.0151490636306576,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.97,0.015247933111911,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.98,0.015276428188154,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
1.99,0.0153744801421475,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.0,0.015518643475286,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.01,0.0156344593875913,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.02,0.0156344593875913,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.03,0.0156399316713489,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.04,0.0157160756849713,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.05,0.0157545303407783,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.06,0.0159578813005726,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.07,0.0159650281546601,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.08,0.0161549317108425,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.09,0.0161549317108425,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.1,0.0161549317108425,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.11,0.0161549317108425,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.12,0.0161549317108425,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.13,0.0161549317108425,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.14,0.0162039531194971,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.15,0.0162039531194971,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.16,0.0162201932735737,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.17,0.0163380120058417,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.18,0.0164259390953318,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.19,0.0164866140705677,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.2,0.0165413063435457,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.21,0.0165413063435457,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.22,0.0165413063435457,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.23,0.0165818981415284,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.24,0.0166492236937853,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.25,0.016776683856931,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.26,0.016776683856931,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.27,0.0167835248641483,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.28,0.0169637984672178,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.29,0.0169766032019781,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.29999999999999,0.0170991470511807,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.30999999999999,0.0171683464215602,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.31999999999999,0.0172453421921368,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.32999999999999,0.0172529715458188,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.33999999999999,0.0172566180414345,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.34999999999999,0.0172812645807723,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.35999999999999,0.0173878694537727,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.36999999999999,0.0176067930972991,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.37999999999999,0.0177277132504902,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.38999999999999,0.0178391135862337,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.39999999999999,0.0178391135862337,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.40999999999999,0.0178391135862337,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.41999999999999,0.0178391135862337,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.42999999999999,0.0178391135862337,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.43999999999999,0.0178391135862337,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.44999999999999,0.0179295223407291,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.45999999999999,0.0179823745371777,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.46999999999999,0.0180235953029433,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.47999999999999,0.0180235953029433,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.48999999999999,0.0180235953029433,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.49999999999999,0.0180235953029433,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.50999999999999,0.0180937885128996,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.51999999999999,0.0182478771176089,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.52999999999999,0.0183112231145017,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.53999999999999,0.0183112231145017,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.54999999999999,0.0183112231145017,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.55999999999999,0.0183112231145017,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.56999999999999,0.0183112231145017,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.57999999999999,0.0183112231145017,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.58999999999999,0.0184563786455982,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.59999999999999,0.0187287735580066,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.60999999999999,0.0188868658797931,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.61999999999999,0.0188868658797931,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.62999999999999,0.0188868658797931,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.63999999999999,0.0188868658797931,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.64999999999999,0.0188868658797931,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.65999999999999,0.0189883864131475,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.66999999999999,0.0190822005418313,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.67999999999999,0.019224381047325,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.68999999999999,0.0194645063907569,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.69999999999999,0.0198362239155438,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.70999999999999,0.0200149373561048,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.71999999999999,0.0201284004412192,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.72999999999999,0.0201294649970834,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.73999999999999,0.0201300949531822,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.74999999999999,0.0201300949531822,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.75999999999999,0.0201300949531822,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.76999999999998,0.0201381223409861,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.77999999999998,0.0201445754740991,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.78999999999998,0.0204538844311128,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.79999999999998,0.0207483661571841,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.80999999999998,0.0212354902314813,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.81999999999998,0.0216029869264762,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.82999999999998,0.021947837593747,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.83999999999998,0.0219941102503942,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.84999999999998,0.022,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.85999999999998,0.022,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.86999999999998,0.022,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.87999999999998,0.022,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
2.88999999999998,0.022,Placebo,Observed data (FOURIER),Fatal or nonfatal ischemic stroke
