timeline,KM_estimate,Arm,Origin,Event
0.55,0.0168861290418435,Evolocumab,Observed data (FOURIER),MACE
0.56,0.0171436000042067,Evolocumab,Observed data (FOURIER),MACE
0.57,0.0177603186311825,Evolocumab,Observed data (FOURIER),MACE
0.58,0.018396639277136,Evolocumab,Observed data (FOURIER),MACE
0.590000000000001,0.0186831284031538,Evolocumab,Observed data (FOURIER),MACE
0.600000000000001,0.0194938922603996,Evolocumab,Observed data (FOURIER),MACE
0.61,0.0196203683781442,Evolocumab,Observed data (FOURIER),MACE
0.620000000000001,0.0196238249493024,Evolocumab,Observed data (FOURIER),MACE
0.63,0.0200289834684544,Evolocumab,Observed data (FOURIER),MACE
0.64,0.0201281379533458,Evolocumab,Observed data (FOURIER),MACE
0.65,0.0207708596831724,Evolocumab,Observed data (FOURIER),MACE
0.66,0.0207755310490636,Evolocumab,Observed data (FOURIER),MACE
0.67,0.0219087914803775,Evolocumab,Observed data (FOURIER),MACE
0.68,0.0226571511417772,Evolocumab,Observed data (FOURIER),MACE
0.690000000000001,0.0226571511417772,Evolocumab,Observed data (FOURIER),MACE
0.7,0.0226571511417772,Evolocumab,Observed data (FOURIER),MACE
0.71,0.0229942809058401,Evolocumab,Observed data (FOURIER),MACE
0.720000000000001,0.0239655918915595,Evolocumab,Observed data (FOURIER),MACE
0.73,0.0243924533412042,Evolocumab,Observed data (FOURIER),MACE
0.74,0.0243944518512195,Evolocumab,Observed data (FOURIER),MACE
0.750000000000001,0.0248342614644418,Evolocumab,Observed data (FOURIER),MACE
0.76,0.0248342614644418,Evolocumab,Observed data (FOURIER),MACE
0.77,0.0256922931569217,Evolocumab,Observed data (FOURIER),MACE
0.780000000000001,0.0260962601376246,Evolocumab,Observed data (FOURIER),MACE
0.79,0.0261029814946733,Evolocumab,Observed data (FOURIER),MACE
0.8,0.0261029814946733,Evolocumab,Observed data (FOURIER),MACE
0.81,0.0261078483578975,Evolocumab,Observed data (FOURIER),MACE
0.820000000000001,0.0267050354592087,Evolocumab,Observed data (FOURIER),MACE
0.830000000000001,0.0270864147531645,Evolocumab,Observed data (FOURIER),MACE
0.840000000000001,0.0273036160104538,Evolocumab,Observed data (FOURIER),MACE
0.850000000000001,0.0278146301544605,Evolocumab,Observed data (FOURIER),MACE
0.860000000000001,0.0281805545721026,Evolocumab,Observed data (FOURIER),MACE
0.870000000000001,0.028419924055782,Evolocumab,Observed data (FOURIER),MACE
0.880000000000001,0.0286635208947538,Evolocumab,Observed data (FOURIER),MACE
0.890000000000001,0.0290041204237553,Evolocumab,Observed data (FOURIER),MACE
0.900000000000001,0.0292243699978217,Evolocumab,Observed data (FOURIER),MACE
0.910000000000001,0.0295907675635899,Evolocumab,Observed data (FOURIER),MACE
0.920000000000001,0.0301896161185956,Evolocumab,Observed data (FOURIER),MACE
0.930000000000001,0.0301973738192838,Evolocumab,Observed data (FOURIER),MACE
0.940000000000001,0.0301973757086991,Evolocumab,Observed data (FOURIER),MACE
0.950000000000001,0.0302588604887914,Evolocumab,Observed data (FOURIER),MACE
0.960000000000001,0.0309125964229549,Evolocumab,Observed data (FOURIER),MACE
0.970000000000001,0.0309581835890217,Evolocumab,Observed data (FOURIER),MACE
0.980000000000001,0.0313069512122309,Evolocumab,Observed data (FOURIER),MACE
0.990000000000001,0.0313070637423368,Evolocumab,Observed data (FOURIER),MACE
1.0,0.0317223742986157,Evolocumab,Observed data (FOURIER),MACE
1.01,0.0321519656021686,Evolocumab,Observed data (FOURIER),MACE
1.02,0.0327872276029755,Evolocumab,Observed data (FOURIER),MACE
1.03,0.0333056463432979,Evolocumab,Observed data (FOURIER),MACE
1.04,0.0337010977328888,Evolocumab,Observed data (FOURIER),MACE
1.05,0.033883496591832,Evolocumab,Observed data (FOURIER),MACE
1.06,0.0340797457078335,Evolocumab,Observed data (FOURIER),MACE
1.07,0.0344585323195351,Evolocumab,Observed data (FOURIER),MACE
1.08,0.0348007637873516,Evolocumab,Observed data (FOURIER),MACE
1.09,0.034803821964327,Evolocumab,Observed data (FOURIER),MACE
1.1,0.0348038435116933,Evolocumab,Observed data (FOURIER),MACE
1.11,0.0348047013499848,Evolocumab,Observed data (FOURIER),MACE
1.12,0.0351631217952971,Evolocumab,Observed data (FOURIER),MACE
1.13,0.035372779294966,Evolocumab,Observed data (FOURIER),MACE
1.14,0.0355636159278948,Evolocumab,Observed data (FOURIER),MACE
1.15,0.0358243408908316,Evolocumab,Observed data (FOURIER),MACE
