timeline,KM_estimate,Arm,Origin,Event
1.87,0.0683193875303387,Evolocumab,Observed data (FOURIER),MACE
1.88,0.0684763213168917,Evolocumab,Observed data (FOURIER),MACE
1.89,0.0688225067787822,Evolocumab,Observed data (FOURIER),MACE
1.9,0.0688305623948813,Evolocumab,Observed data (FOURIER),MACE
1.91,0.0689960024681943,Evolocumab,Observed data (FOURIER),MACE
1.92,0.0690038607260579,Evolocumab,Observed data (FOURIER),MACE
1.93,0.0693170793304618,Evolocumab,Observed data (FOURIER),MACE
1.94,0.0697071199263824,Evolocumab,Observed data (FOURIER),MACE
1.95,0.069893403244239,Evolocumab,Observed data (FOURIER),MACE
1.96,0.0702282254942332,Evolocumab,Observed data (FOURIER),MACE
1.97,0.0704384805600082,Evolocumab,Observed data (FOURIER),MACE
1.98,0.0706041481062446,Evolocumab,Observed data (FOURIER),MACE
1.99,0.0711150782721017,Evolocumab,Observed data (FOURIER),MACE
2.0,0.0715099270086331,Evolocumab,Observed data (FOURIER),MACE
2.01,0.0718557009670469,Evolocumab,Observed data (FOURIER),MACE
2.02,0.0718679538742657,Evolocumab,Observed data (FOURIER),MACE
2.03,0.0720230211452376,Evolocumab,Observed data (FOURIER),MACE
2.04,0.0725302144926283,Evolocumab,Observed data (FOURIER),MACE
2.05,0.0728545307658217,Evolocumab,Observed data (FOURIER),MACE
2.06,0.0730208239833969,Evolocumab,Observed data (FOURIER),MACE
2.07,0.0730546940190707,Evolocumab,Observed data (FOURIER),MACE
2.08,0.0735274338062618,Evolocumab,Observed data (FOURIER),MACE
2.09,0.0738736363191847,Evolocumab,Observed data (FOURIER),MACE
2.1,0.0739670522524529,Evolocumab,Observed data (FOURIER),MACE
2.11,0.0739727939154105,Evolocumab,Observed data (FOURIER),MACE
2.12,0.0740358870660736,Evolocumab,Observed data (FOURIER),MACE
2.13,0.074663934782578,Evolocumab,Observed data (FOURIER),MACE
2.14,0.0748945219850057,Evolocumab,Observed data (FOURIER),MACE
2.15,0.0755739018097575,Evolocumab,Observed data (FOURIER),MACE
2.16,0.0758354265008103,Evolocumab,Observed data (FOURIER),MACE
2.17,0.0762099771792884,Evolocumab,Observed data (FOURIER),MACE
2.18,0.0768590476777256,Evolocumab,Observed data (FOURIER),MACE
2.19,0.077515411185111,Evolocumab,Observed data (FOURIER),MACE
2.2,0.0780173897249054,Evolocumab,Observed data (FOURIER),MACE
2.21,0.0783319776337441,Evolocumab,Observed data (FOURIER),MACE
2.22,0.0788487193086481,Evolocumab,Observed data (FOURIER),MACE
2.23,0.0791747556493219,Evolocumab,Observed data (FOURIER),MACE
2.24,0.0792504376863873,Evolocumab,Observed data (FOURIER),MACE
2.25,0.0795117592901837,Evolocumab,Observed data (FOURIER),MACE
2.26,0.0798411979455797,Evolocumab,Observed data (FOURIER),MACE
2.27,0.0801690345733271,Evolocumab,Observed data (FOURIER),MACE
2.27999999999999,0.0803777403444486,Evolocumab,Observed data (FOURIER),MACE
2.29,0.080528477320024,Evolocumab,Observed data (FOURIER),MACE
2.29999999999999,0.0808729805866735,Evolocumab,Observed data (FOURIER),MACE
2.30999999999999,0.0813400425655843,Evolocumab,Observed data (FOURIER),MACE
2.31999999999999,0.0816759926518166,Evolocumab,Observed data (FOURIER),MACE
2.32999999999999,0.0823695096317504,Evolocumab,Observed data (FOURIER),MACE
2.33999999999999,0.0831696243478076,Evolocumab,Observed data (FOURIER),MACE
